,BREED_ID,PET_ID,GENDER,NEUTER_DATE,VISIT_DATE,VISIT_AGE,WEIGHT,BCS_RECORDED,BCS_PREDICTED,PREVENTIVE_CARE_VISIT,HEALTHY_PET_DIAGNOSIS,AV_BREED_WEIGHT,Age (Days),Age (Weeks)
5952591,1,27990,M,Unknown,2012-03-23T04:00:00Z,0.307,16.239,None,None,Y,Y,54.216,110.52,15.964
5933447,1,24273,M,Unknown,2011-02-13T05:00:00Z,1.888,49.805,Thin,None,N,N,54.216,679.68,98.17599999999999
5858115,1,9333,MN,Unknown,2000-12-22T05:00:00Z,2.257,46.584,None,None,Y,Y,54.216,812.5200000000001,117.364
5925045,1,22780,M,Unknown,2010-06-06T04:00:00Z,2.0,57.198,None,None,Y,N,54.216,720.0,104.0
5941487,1,25798,FS,2011-06-04,2011-12-12T05:00:00Z,0.973,40.914,None,None,Y,Y,54.216,350.28,50.596
5881265,1,14142,MN,2007-10-03,2007-12-09T05:00:00Z,0.588,43.273,None,None,Y,N,54.216,211.67999999999998,30.575999999999997
5857239,1,9155,FS,2000-07-17,2000-07-17T04:00:00Z,0.53,34.473,None,None,N,N,54.216,190.8,27.560000000000002
5928261,1,23334,FS,2010-10-25,2011-09-22T04:00:00Z,1.292,47.038,None,None,N,N,54.216,465.12,67.184
5838451,1,4892,F,Unknown,1999-08-18T04:00:00Z,0.168,12.02,None,None,Y,Y,54.216,60.480000000000004,8.736
5853079,1,8366,MN,2005-05-06,2005-05-06T04:00:00Z,0.475,38.465,None,None,N,Y,54.216,171.0,24.7
5874898,1,12763,MN,2007-03-07,2008-02-23T05:00:00Z,2.286,67.132,None,None,Y,N,54.216,822.96,118.872
5918543,1,21622,F,Unknown,2010-09-16T04:00:00Z,1.616,39.417,None,None,N,N,54.216,581.76,84.03200000000001
5887740,1,15483,F,Unknown,2008-06-03T04:00:00Z,0.643,39.463,None,None,Y,N,54.216,231.48000000000002,33.436
5960786,1,29749,M,2013-05-14,2012-10-09T04:00:00Z,0.404,29.484,None,None,Y,Y,54.216,145.44,21.008000000000003
5917008,1,21354,F,Unknown,2010-03-18T04:00:00Z,0.325,20.593,None,None,Y,Y,54.216,117.0,16.900000000000002
5962408,1,30164,FS,2012-08-28,2012-10-06T04:00:00Z,0.921,39.19,None,None,N,N,54.216,331.56,47.892
5954794,1,28439,FS,2012-12-08,2012-04-11T04:00:00Z,0.178,9.616,None,None,N,Y,54.216,64.08,9.256
5845292,1,6738,FS,2003-10-21,2004-11-03T05:00:00Z,1.423,43.091,None,None,Y,N,54.216,512.28,73.99600000000001
5837350,1,4483,FS,Unknown,1998-09-20T04:00:00Z,0.254,15.876,None,None,N,N,54.216,91.44,13.208
5881938,1,14296,MN,2007-11-27,2007-10-17T04:00:00Z,0.355,29.62,None,None,N,N,54.216,127.8,18.46
5873737,1,12536,MN,2007-01-10,2007-01-21T05:00:00Z,0.513,46.266,None,None,Y,Y,54.216,184.68,26.676000000000002
5912334,1,20497,FS,2009-11-19,2010-10-02T04:00:00Z,1.467,51.256,None,None,Y,N,54.216,528.12,76.284
5928159,1,23316,MN,2010-12-21,2010-12-20T05:00:00Z,0.538,39.1,None,None,N,N,54.216,193.68,27.976000000000003
5910311,1,20102,M,Unknown,2010-03-13T05:00:00Z,0.804,57.606,None,None,N,N,54.216,289.44,41.808
5954807,1,28440,F,Unknown,2012-03-13T04:00:00Z,0.216,10.886,None,None,Y,Y,54.216,77.76,11.232
5875115,1,12820,MN,Unknown,2007-05-04T04:00:00Z,0.783,33.702,None,None,Y,N,54.216,281.88,40.716
5961275,1,29864,FS,Unknown,2012-11-02T04:00:00Z,0.945,44.996,None,None,N,N,54.216,340.2,49.14
5832017,1,2540,FS,2003-02-10,2003-02-10T05:00:00Z,0.743,27.533,Thin,None,N,N,54.216,267.48,38.636
5896566,1,17381,MN,Unknown,2008-10-09T04:00:00Z,0.396,23.95,None,None,Y,Y,54.216,142.56,20.592000000000002
5909482,1,19971,FS,Unknown,2009-08-31T04:00:00Z,0.44,21.047,None,None,Y,N,54.216,158.4,22.88
5917217,1,21404,F,Unknown,2011-04-14T04:00:00Z,1.613,40.597,None,None,Y,N,54.216,580.68,83.876
5862274,1,10110,FS,2002-02-08,2004-02-07T05:00:00Z,2.454,48.172,None,Normal,N,N,54.216,883.44,127.608
5833912,1,3217,F,Unknown,1998-02-24T05:00:00Z,1.001,49.26,None,None,N,N,54.216,360.35999999999996,52.05199999999999
5846083,1,6888,MN,Unknown,2004-09-27T04:00:00Z,0.131,3.81,None,None,Y,N,54.216,47.160000000000004,6.812
5862916,1,10239,FS,2008-07-11,2005-08-23T04:00:00Z,0.301,19.867,None,None,Y,N,54.216,108.36,15.652
5934401,1,24464,MN,2011-04-18,2010-12-19T05:00:00Z,0.282,16.874,None,None,Y,Y,54.216,101.52,14.663999999999998
5881539,1,14206,FS,2007-12-13,2007-12-14T05:00:00Z,0.572,27.805,None,None,N,N,54.216,205.92,29.743999999999996
5901775,1,18466,F,Unknown,2010-09-22T04:00:00Z,1.798,50.122,None,None,Y,N,54.216,647.28,93.49600000000001
5842991,1,6301,FS,2000-09-30,2001-02-16T05:00:00Z,0.703,42.638,None,None,Y,N,54.216,253.07999999999998,36.556
5951901,1,27853,FS,2012-05-04,2013-02-11T05:00:00Z,1.268,51.528,None,None,Y,N,54.216,456.48,65.936
5838330,1,4831,FS,Unknown,1999-01-02T05:00:00Z,0.585,33.611,None,None,N,N,54.216,210.6,30.419999999999998
5942496,1,26011,FS,2011-08-09,2011-08-16T04:00:00Z,0.367,23.405,None,None,N,Y,54.216,132.12,19.084
5866123,1,10883,FS,2005-10-11,2007-01-23T05:00:00Z,1.744,43.636,None,None,N,N,54.216,627.84,90.688
5921921,1,22188,FS,2010-06-01,2012-04-28T04:00:00Z,2.246,62.324,None,None,N,N,54.216,808.56,116.792
5839643,1,5256,M,Unknown,2004-05-15T04:00:00Z,2.36,60.781,None,None,N,N,54.216,849.5999999999999,122.72
5838347,1,4835,M,Unknown,2004-01-29T05:00:00Z,2.985,59.784,None,None,Y,N,54.216,1074.6,155.22
5826413,1,601,FS,Unknown,2003-11-25T05:00:00Z,2.308,43.273,None,None,Y,Y,54.216,830.8799999999999,120.01599999999999
5843866,1,6488,MN,1998-07-16,1999-10-09T04:00:00Z,1.81,70.307,None,None,N,N,54.216,651.6,94.12
5837080,1,4373,FS,Unknown,2004-04-03T05:00:00Z,1.256,48.353,None,None,N,N,54.216,452.16,65.312
5826500,1,645,F,Unknown,1998-05-15T04:00:00Z,2.953,53.66,None,None,Y,N,54.216,1063.08,153.55599999999998
5932718,1,24138,MN,2011-04-04,2011-01-18T05:00:00Z,0.386,24.177,Normal,None,N,Y,54.216,138.96,20.072
5896332,1,17325,M,Unknown,2009-09-29T04:00:00Z,1.64,67.857,None,None,Y,N,54.216,590.4,85.28
5875958,1,12993,M,Unknown,2007-01-13T05:00:00Z,0.227,12.565,None,None,Y,N,54.216,81.72,11.804
5883013,1,14492,MN,2007-10-10,2009-01-02T05:00:00Z,1.64,51.12,None,None,N,N,54.216,590.4,85.28
5935604,1,24695,FS,2011-06-28,2012-07-14T04:00:00Z,1.594,56.246,Normal,None,Y,N,54.216,573.84,82.888
5910748,1,20183,F,Unknown,2011-12-27T05:00:00Z,2.659,36.106,Thin,None,N,N,54.216,957.2399999999999,138.268
5890662,1,16097,MN,2010-11-24,2008-08-09T04:00:00Z,0.522,37.92,None,None,Y,N,54.216,187.92000000000002,27.144000000000002
5897892,1,17676,M,Unknown,2006-07-15T04:00:00Z,0.289,9.163,None,None,N,N,54.216,104.03999999999999,15.027999999999999
5850263,1,7738,FS,2005-10-18,2007-10-22T04:00:00Z,2.289,43.999,None,None,N,N,54.216,824.0400000000001,119.028
5949296,1,27347,M,Unknown,2011-12-31T05:00:00Z,0.962,49.877,None,None,Y,N,54.216,346.32,50.024
5907700,1,19651,FS,2009-08-07,2010-07-10T04:00:00Z,1.245,43.772,None,None,Y,N,54.216,448.20000000000005,64.74000000000001
5907491,1,19625,FS,2009-07-21,2009-06-17T04:00:00Z,0.445,22.68,None,None,Y,Y,54.216,160.2,23.14
5952420,1,27959,M,Unknown,2012-01-30T05:00:00Z,0.334,19.504,None,None,Y,Y,54.216,120.24000000000001,17.368000000000002
5962843,1,30281,FS,2012-10-31,2012-12-19T05:00:00Z,0.534,28.667,None,None,N,N,54.216,192.24,27.768
5838303,1,4824,FS,Unknown,2005-01-04T05:00:00Z,0.503,32.205,None,None,N,N,54.216,181.08,26.156
5880417,1,13966,MN,2008-02-29,2008-02-29T05:00:00Z,0.839,61.915,None,None,N,N,54.216,302.03999999999996,43.628
5905742,1,19259,F,Unknown,2009-06-09T04:00:00Z,0.387,16.783,None,None,N,N,54.216,139.32,20.124000000000002
5840046,1,5391,FS,2002-07-30,2002-07-30T04:00:00Z,0.489,37.195,None,None,N,N,54.216,176.04,25.428
5940004,1,25513,MN,2011-06-18,2011-12-24T05:00:00Z,0.901,53.524,None,None,N,N,54.216,324.36,46.852000000000004
5949793,1,27451,MN,2013-01-08,2012-02-15T05:00:00Z,0.381,28.803,None,None,Y,N,54.216,137.16,19.812
5952092,1,27893,MN,2012-04-20,2012-04-16T04:00:00Z,0.419,30.618,None,None,N,Y,54.216,150.84,21.788
5928716,1,23417,F,Unknown,2010-08-16T04:00:00Z,0.252,15.15,None,None,N,Y,54.216,90.72,13.104
5846107,1,6891,F,Unknown,2006-03-13T05:00:00Z,1.424,49.895,None,None,Y,Y,54.216,512.64,74.048
5839447,1,5210,FS,1998-10-28,2000-10-10T04:00:00Z,2.506,43.182,None,None,N,Y,54.216,902.16,130.31199999999998
5868500,1,11345,FS,2006-09-06,2008-02-05T05:00:00Z,1.974,38.737,None,None,Y,N,54.216,710.64,102.648
